id,Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area,Lost Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL,Price m2,House's Age,Area Category,Duration Sales
130,242071,1518 Oak Ave,Los Angeles,32340,IL,3,1,2897,9444,1997,90,Single Family,Z805629,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/25743431_zpid/,83.55919917,28,Top,slow
131,208486,5562 Main St,Los Angeles,30265,CA,4,2,3524,3925,1955,115,Apartment,Z516300,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/75475550_zpid/,59.16174801,70,Top,slow
132,860219,843 Oak Ave,San Francisco,88019,NY,6,1,963,5769,2008,78,Condo,Z658626,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/96659884_zpid/,893.2699896,17,Low,slow
133,215904,1429 Main St,San Diego,63640,TX,6,4,2701,9476,1995,47,Multi-Family,Z501809,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56060547_zpid/,79.93483895,30,Top,fast
134,1355937,964 Main St,Sacramento,72385,CA,5,2,904,9151,1956,75,Apartment,Z183363,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/40199580_zpid/,1499.93031,69,Low,slow
135,100866,1395 Elm St,Fresno,47843,NY,1,1,2107,6485,2012,10,Apartment,Z577065,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/30581753_zpid/,47.87185572,13,Median,fast
136,1131957,2385 Main St,San Francisco,63077,IL,1,4,2573,6461,2022,22,Apartment,Z683856,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/92015331_zpid/,439.9366498,3,Top,fast
137,441645,2130 Oak Ave,San Diego,32946,CA,2,1,3733,1332,1960,114,Condo,Z284002,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/18950527_zpid/,118.3083311,65,Top,slow
138,1296346,9703 Elm St,Los Angeles,24352,FL,5,1,3232,2119,2019,43,Multi-Family,Z121731,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14001693_zpid/,401.0971535,6,Top,fast
139,162697,7322 Oak Ave,Sacramento,32785,IL,6,3,1624,1726,1972,18,Townhouse,Z238874,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/46928623_zpid/,100.1828818,53,Median,fast
140,233832,2986 Main St,Los Angeles,39301,IL,3,4,2722,8216,1998,14,Condo,Z175452,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/39485675_zpid/,85.904482,27,Top,fast
141,946472,4835 Maple Dr,Fresno,28333,CA,2,3,1009,8969,2022,58,Condo,Z266179,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/92798365_zpid/,938.0297324,3,Low,fast
142,339864,3637 Pine Rd,Fresno,63885,FL,3,1,3584,1287,1968,109,Townhouse,Z187704,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/90340529_zpid/,94.828125,57,Top,slow
143,996664,3546 Oak Ave,San Diego,79681,CA,5,3,939,9095,1982,66,Single Family,Z196514,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/93999179_zpid/,1061.410011,43,Low,slow
144,891575,6259 Pine Rd,Sacramento,96050,FL,2,4,1845,3851,1998,91,Multi-Family,Z255382,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/68413603_zpid/,483.2384824,27,Median,slow
145,725711,4733 Pine Rd,San Francisco,11339,CA,6,1,803,6903,2010,27,Apartment,Z263730,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/84820774_zpid/,903.7496887,15,Low,fast
146,644055,3551 Pine Rd,Fresno,36556,NY,1,3,2972,5735,1955,81,Townhouse,Z696107,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/22737175_zpid/,216.7076043,70,Top,slow
147,493145,9227 Maple Dr,Fresno,95106,TX,5,2,2880,2593,1981,82,Condo,Z864815,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/44218389_zpid/,171.2309028,44,Top,slow
148,204309,8849 Oak Ave,San Francisco,54311,NY,4,3,3377,6022,2010,38,Condo,Z646579,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/71590666_zpid/,60.50014806,15,Top,fast
149,517031,7762 Pine Rd,San Francisco,16056,IL,3,1,2633,4383,1972,49,Single Family,Z416621,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/95600429_zpid/,196.3657425,53,Top,fast
150,1204990,7537 Oak Ave,San Francisco,10943,CA,3,1,2785,6544,2009,47,Apartment,Z935760,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/46710672_zpid/,432.6714542,16,Top,fast
151,1001011,1012 Maple Dr,San Diego,69693,IL,6,1,1905,4957,1975,12,Apartment,Z570340,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/45363820_zpid/,525.4650919,50,Median,fast
152,1021673,8746 Elm St,San Francisco,78745,FL,4,2,3019,8469,1969,57,Condo,Z974190,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/61200601_zpid/,338.4143756,56,Top,fast
153,1289770,1055 Pine Rd,Los Angeles,83301,IL,3,2,3728,4055,1980,50,Condo,Z676423,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/43281172_zpid/,345.9683476,45,Top,fast
154,1107344,6204 Oak Ave,San Diego,82941,CA,6,2,1448,8937,1990,87,Multi-Family,Z462158,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/27161143_zpid/,764.7403315,35,Median,slow
155,369317,652 Elm St,San Francisco,71481,IL,5,4,2607,3593,2010,91,Townhouse,Z309599,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/98337685_zpid/,141.663598,15,Top,slow
156,895834,2929 Maple Dr,Sacramento,40991,NY,1,2,1418,9398,1975,47,Multi-Family,Z297205,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/53882252_zpid/,631.7588152,50,Low,fast
157,1229258,5412 Pine Rd,Fresno,41174,NY,2,1,2690,3636,1955,56,Condo,Z470152,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/84458654_zpid/,456.9732342,70,Top,fast
158,598034,9217 Main St,Fresno,33935,CA,4,3,2174,3623,1970,65,Townhouse,Z985415,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/84988645_zpid/,275.0846366,55,Median,slow
159,1425415,8022 Main St,San Diego,46625,CA,3,4,3225,7924,1972,22,Townhouse,Z776273,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/55328100_zpid/,441.9891473,53,Top,fast
160,998214,7838 Pine Rd,Sacramento,61130,NY,3,2,1102,7579,2010,6,Apartment,Z243082,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/45848748_zpid/,905.8203267,15,Low,fast
161,978002,8279 Elm St,Fresno,15623,CA,3,3,2310,2680,1968,108,Apartment,Z570437,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/13353075_zpid/,423.3774892,57,Top,slow
162,417290,4735 Pine Rd,Fresno,33202,FL,3,3,2374,9265,1950,46,Townhouse,Z746198,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/42135585_zpid/,175.7750632,75,Top,fast
163,1400298,1863 Maple Dr,Los Angeles,67845,FL,6,2,2943,4739,1975,3,Multi-Family,Z870749,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/80259930_zpid/,475.8063201,50,Top,fast
164,633891,5092 Pine Rd,San Francisco,21343,NY,4,4,3481,8346,1967,14,Townhouse,Z177113,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56128193_zpid/,182.1002585,58,Top,fast
165,365175,739 Maple Dr,San Francisco,20858,CA,1,2,3651,7482,1954,18,Multi-Family,Z119856,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/37667710_zpid/,100.0205423,71,Top,fast
166,1137506,5801 Elm St,Sacramento,98816,CA,2,1,1385,3062,2009,42,Single Family,Z379606,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/15876431_zpid/,821.3039711,16,Low,fast
167,506158,7977 Oak Ave,Fresno,97228,CA,5,4,2306,1972,1985,8,Multi-Family,Z689755,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/95436426_zpid/,219.4960971,40,Top,fast
168,518222,2328 Elm St,Fresno,84200,NY,4,2,1462,2320,2000,114,Single Family,Z371880,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/39633475_zpid/,354.4610123,25,Median,slow
169,321323,7576 Maple Dr,San Francisco,15409,IL,6,1,1053,7863,2012,30,Condo,Z262829,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/69723097_zpid/,305.1500475,13,Low,fast
170,130843,3347 Pine Rd,Los Angeles,93947,IL,3,2,1430,5008,2008,54,Single Family,Z656060,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/60429077_zpid/,91.4986014,17,Low,fast
171,466691,8650 Main St,San Francisco,98708,CA,1,2,1741,2238,2014,18,Condo,Z962395,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/32848307_zpid/,268.0591614,11,Median,fast
172,430345,9053 Oak Ave,San Francisco,34458,CA,2,1,3871,8875,1990,44,Apartment,Z921723,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/70919935_zpid/,111.1715319,35,Top,fast
173,179767,7036 Oak Ave,Sacramento,97922,NY,3,2,2531,9649,1987,47,Single Family,Z936998,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/38281901_zpid/,71.02607665,38,Top,fast
174,1321540,7952 Main St,Fresno,56386,FL,1,4,1697,3282,1964,108,Single Family,Z988784,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/59417370_zpid/,778.7507366,61,Median,slow
175,814097,6350 Oak Ave,San Francisco,58752,FL,4,3,1874,3262,2006,74,Condo,Z814879,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/95813556_zpid/,434.4167556,19,Median,slow
176,305871,4443 Pine Rd,San Diego,18497,NY,2,1,1084,6213,1982,20,Multi-Family,Z950492,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/99651852_zpid/,282.1688192,43,Low,fast
177,511660,1245 Main St,Los Angeles,78755,FL,6,4,1268,6416,1988,45,Apartment,Z765326,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/17289974_zpid/,403.5173502,37,Low,fast
178,100366,5301 Main St,Los Angeles,84616,IL,5,3,1383,1172,1966,102,Condo,Z944020,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/65355476_zpid/,72.57122198,59,Low,slow
179,482895,2982 Elm St,San Francisco,25648,IL,2,3,1942,6402,1967,103,Single Family,Z898311,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/44677120_zpid/,248.6585994,58,Median,slow
180,1205338,7050 Main St,Sacramento,90006,FL,6,4,3763,5643,1990,68,Townhouse,Z842333,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/33259489_zpid/,320.3130481,35,Top,slow
181,991560,2873 Elm St,Fresno,17782,CA,3,1,3594,8781,2004,32,Condo,Z384988,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/73620048_zpid/,275.8931553,21,Top,fast
182,1399592,5659 Elm St,San Francisco,86772,FL,3,3,2107,3647,1974,41,Single Family,Z107372,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/98612211_zpid/,664.258187,51,Median,fast
183,257927,2883 Elm St,San Diego,29937,NY,6,2,3845,2577,2019,108,Apartment,Z232920,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/16365862_zpid/,67.08114434,6,Top,slow
184,632033,6171 Oak Ave,Los Angeles,19052,IL,4,2,2424,9094,1964,97,Condo,Z972091,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/47283678_zpid/,260.7396865,61,Top,slow
185,328592,5581 Maple Dr,Los Angeles,15311,TX,5,2,782,7738,1981,60,Condo,Z528745,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/38831957_zpid/,420.1943734,44,Low,fast
186,1491526,4160 Elm St,Fresno,52313,NY,1,1,1372,7782,2001,82,Apartment,Z376339,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/99115897_zpid/,1087.118076,24,Low,slow
187,241995,2834 Elm St,Los Angeles,38983,FL,4,4,2842,4737,1987,24,Single Family,Z110411,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/92673069_zpid/,85.14954258,38,Top,fast
188,183679,9752 Maple Dr,San Francisco,95768,FL,5,1,3566,2593,1968,32,Townhouse,Z116849,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/50474948_zpid/,51.50841279,57,Top,fast
189,803730,412 Pine Rd,San Diego,30565,IL,2,3,2648,4097,1962,83,Townhouse,Z657215,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/81737287_zpid/,303.5234139,63,Top,slow
190,707137,5684 Oak Ave,San Diego,50470,IL,6,4,1102,1279,1954,48,Apartment,Z102238,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/69333537_zpid/,641.685118,71,Low,fast
191,121284,3323 Maple Dr,Fresno,52256,FL,6,3,3267,8097,1998,116,Single Family,Z322685,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/44026179_zpid/,37.12396694,27,Top,slow
192,430954,2688 Maple Dr,Los Angeles,18835,FL,6,4,764,3879,1975,3,Single Family,Z272372,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/20614389_zpid/,564.0759162,50,Low,fast
193,890970,2985 Maple Dr,Sacramento,55131,IL,2,2,3929,6154,1991,108,Townhouse,Z573946,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/96667399_zpid/,226.7676253,34,Top,slow
194,459948,6160 Oak Ave,Los Angeles,80688,IL,5,1,1287,5152,2000,114,Townhouse,Z336937,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/58728549_zpid/,357.3799534,25,Low,slow
195,1060149,2455 Oak Ave,Sacramento,22392,FL,5,3,1000,4951,1982,40,Townhouse,Z638010,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/60005107_zpid/,1060.149,43,Low,fast
196,556583,658 Oak Ave,San Francisco,27352,TX,1,2,2585,3762,1982,44,Condo,Z515422,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/36888254_zpid/,215.3125725,43,Top,fast
197,200783,7964 Pine Rd,San Diego,61136,IL,4,1,2784,1944,1983,102,Apartment,Z118418,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/23978297_zpid/,72.12033046,42,Top,slow
198,243533,9452 Oak Ave,San Diego,75218,NY,4,3,2702,3639,1969,79,Condo,Z147878,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/12745291_zpid/,90.13064397,56,Top,slow
199,408518,3714 Main St,Fresno,87522,FL,1,3,1152,4219,2012,49,Single Family,Z912413,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/58697462_zpid/,354.6163194,13,Low,fast
200,1371610,8658 Pine Rd,Fresno,22296,NY,4,2,2668,5454,1968,89,Condo,Z877306,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95744634_zpid/,514.0967016,57,Top,slow
201,1436618,740 Pine Rd,Fresno,63407,TX,4,2,1979,2167,1956,53,Multi-Family,Z651375,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/12584301_zpid/,725.9312784,69,Median,fast
202,1359152,6172 Oak Ave,Fresno,93308,TX,2,2,3125,2175,2001,25,Townhouse,Z893394,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/58687811_zpid/,434.92864,24,Top,fast
203,589245,3894 Maple Dr,Fresno,57020,CA,1,1,794,1177,1987,39,Townhouse,Z408115,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/11525063_zpid/,742.1221662,38,Low,fast
204,1427494,2813 Main St,Los Angeles,14674,NY,4,4,2514,7593,1994,100,Townhouse,Z307664,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/94423526_zpid/,567.8178202,31,Top,slow
205,1230642,3836 Oak Ave,San Francisco,82340,FL,5,4,2342,6874,2021,61,Condo,Z540795,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/64793653_zpid/,525.4662681,4,Top,fast
206,1304385,6054 Oak Ave,Los Angeles,66352,NY,4,3,878,4083,2004,41,Condo,Z358205,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/19326013_zpid/,1485.632118,21,Low,fast
207,747218,7279 Elm St,San Diego,58001,CA,3,4,2623,1356,2020,44,Condo,Z154957,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/64413892_zpid/,284.8715212,5,Top,fast
208,414153,2336 Oak Ave,San Diego,64992,FL,1,4,1065,3682,1956,113,Condo,Z384719,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/76281601_zpid/,388.8760563,69,Low,slow
209,1471246,5317 Main St,San Francisco,71698,FL,4,4,3930,3160,1992,71,Multi-Family,Z903323,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14471309_zpid/,374.3628499,33,Top,slow
210,233461,844 Maple Dr,San Diego,35380,TX,2,4,2715,2504,1987,41,Condo,Z767438,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/63624995_zpid/,85.9893186,38,Top,fast
211,415590,6642 Oak Ave,Sacramento,61851,FL,2,4,820,8355,1958,43,Apartment,Z683490,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/19527476_zpid/,506.8170732,67,Low,fast
212,628913,7396 Pine Rd,San Francisco,65026,CA,1,2,3131,6904,1980,9,Condo,Z848050,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/57761200_zpid/,200.8664963,45,Top,fast
213,1161136,1268 Elm St,Fresno,61835,TX,5,4,1576,3947,1983,4,Townhouse,Z281083,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/32465208_zpid/,736.7614213,42,Median,fast
214,1187629,598 Pine Rd,Los Angeles,22864,FL,4,4,1977,7601,1981,73,Condo,Z125003,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/15290301_zpid/,600.7228123,44,Median,slow
215,1411862,2351 Maple Dr,Fresno,46679,NY,3,2,650,2491,1976,56,Condo,Z825915,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/97845025_zpid/,2172.095385,49,Low,fast
216,631172,8872 Pine Rd,San Francisco,65583,IL,6,3,3655,8072,1983,18,Apartment,Z540956,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/76700452_zpid/,172.6872777,42,Top,fast
217,1453453,7837 Maple Dr,San Francisco,45138,FL,6,1,1300,3142,2004,29,Apartment,Z723909,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/25026446_zpid/,1118.040769,21,Low,fast
218,157884,4300 Maple Dr,Los Angeles,94630,TX,3,4,1577,6868,1965,39,Multi-Family,Z724741,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/85440564_zpid/,100.1166772,60,Median,fast
219,1193460,6363 Elm St,Fresno,82157,IL,6,2,1775,3631,1952,93,Multi-Family,Z314343,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/46287367_zpid/,672.371831,73,Median,slow
220,566443,2683 Oak Ave,Los Angeles,77646,NY,2,2,665,2481,1988,53,Condo,Z209789,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/17724814_zpid/,851.793985,37,Low,fast
221,540820,2941 Maple Dr,Sacramento,38759,TX,5,3,3824,1336,1973,29,Single Family,Z999964,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/79838635_zpid/,141.4278243,52,Top,fast
222,148463,4824 Main St,San Francisco,99056,TX,3,2,3549,4940,1962,16,Apartment,Z739678,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/27409844_zpid/,41.83234714,63,Top,fast
223,922164,2064 Elm St,Los Angeles,92930,IL,4,3,2329,2940,2019,69,Apartment,Z378952,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/24276691_zpid/,395.9484757,6,Top,slow
224,925438,6372 Oak Ave,Sacramento,45299,CA,2,3,2307,7339,2019,37,Apartment,Z965755,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/70386708_zpid/,401.1434764,6,Top,fast
225,421606,5565 Maple Dr,Sacramento,20074,NY,6,1,2345,7348,2009,22,Apartment,Z374124,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/39930974_zpid/,179.789339,16,Top,fast
226,913878,1656 Oak Ave,Sacramento,29610,FL,2,1,3288,1472,1984,38,Multi-Family,Z856614,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/97217538_zpid/,277.9434307,41,Top,fast
227,1258728,2165 Elm St,San Francisco,92847,IL,3,4,2128,1335,1992,100,Single Family,Z799381,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/19860701_zpid/,591.5075188,33,Median,slow
228,672952,7575 Elm St,San Diego,48097,NY,3,4,1166,6068,2002,34,Single Family,Z119872,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/76211409_zpid/,577.1457976,23,Low,fast
229,1254323,326 Maple Dr,Los Angeles,13752,CA,4,3,1051,6205,2019,72,Multi-Family,Z165689,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/47297198_zpid/,1193.456708,6,Low,slow
230,157609,2060 Maple Dr,Los Angeles,89342,CA,3,2,1100,8618,2019,11,Multi-Family,Z289935,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/64698850_zpid/,143.2809091,6,Low,fast
231,1319677,6853 Elm St,Los Angeles,18778,TX,6,3,1310,6670,1967,120,Townhouse,Z967602,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/78054704_zpid/,1007.387023,58,Low,slow
232,144964,6550 Main St,Sacramento,81788,IL,5,3,1141,8933,1994,62,Apartment,Z515391,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/71750506_zpid/,127.0499562,31,Low,fast
233,1246074,1450 Pine Rd,San Francisco,59809,IL,4,3,1907,6531,2007,52,Single Family,Z659893,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/53910869_zpid/,653.4210802,18,Median,fast
234,339783,9384 Maple Dr,Sacramento,41014,FL,1,4,3346,6926,1953,100,Single Family,Z819742,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/49392493_zpid/,101.5490137,72,Top,slow
235,1069438,2222 Elm St,Los Angeles,16823,IL,1,3,1684,6802,1992,82,Multi-Family,Z525928,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/77152193_zpid/,635.0581948,33,Median,slow
